"date","spy_return","rv_21","rv_42","rv_63","momentum_21","momentum_63","ma_gap_21","ma_gap_63","vxx_return","tlt_return","gld_return","qqq_return","iwm_return"
2021-12-30,-0.0027681291687367,0.0495972223470504,0.0614855007836254,0.0702450026842925,0.0488913523365775,0.113466188997322,0.0238451555023895,0.0408902924706154,0,0.00835122568302626,0.00715158174418118,-0.0029927900551785,-0.000269237637350095
2021-12-31,-0.0025235625761848,0.0483890384708065,0.0615132613353052,0.0692903557356205,0.0579991313598764,0.0976154761915466,0.0185492542012031,0.0367473204015689,-0.00966701400033099,0.00195859203415871,0.0068083584325489,-0.006264125614039,-0.0021555012834229
2022-01-03,0.0057732959310064,0.0463009755451706,0.0616516931152886,0.0683081628510633,0.0480722148206814,0.118393553954535,0.0221595135736801,0.0409262142371287,-0.0345903858176007,-0.0266003918013551,-0.0155033009736973,0.00958079970876735,0.0128192683718975
2022-01-04,-0.000334930810796941,0.0454699047811504,0.0613514155710082,0.0675201555522712,0.0569180159131555,0.106505961710041,0.0191466783096779,0.0389259058129894,-0.00111796872717207,-0.00416674791261507,0.00733951480316897,-0.0130553561496374,-0.00150995813816124
2022-01-05,-0.0193889928478024,0.048008558637312,0.0641702766671537,0.0701263304117701,0.0244893531612116,0.0807667231945688,-0.00155924398793295,0.0177460409881762,0.0759041515705023,-0.00544242812073481,-0.00301219705221012,-0.0312029389330668,-0.0344565042853624
2022-01-06,-0.000939777474595616,0.0434342033935058,0.0640836295335769,0.0696022847099594,0.00278462856194106,0.0704963049935421,-0.00262867156493862,0.015710487735386,0.00465468877964348,0.0025852388406884,-0.0123197037802116,-0.000702986121033256,0.00568862287856309
2022-01-07,-0.00396131915928599,0.0435342252008706,0.0642002758486638,0.0696910172840141,-0.00381774104922472,0.0682122840743353,-0.00639162680658667,0.0106585144140494,-0.0293214452167918,-0.00721434238764651,0.00454081257228367,-0.0108919797489353,-0.0116412341401322
2022-01-10,-0.00124512450036285,0.043021934672792,0.0641269357949765,0.0693223729684907,0.00170566211322276,0.0746634114683018,-0.0077078680229764,0.0082785241582104,-0.0187723609068424,0.0024572185177858,0.00303559362399586,0.000658004436303372,-0.00347718677452935
2022-01-11,0.00906701620151029,0.0429570771365884,0.0642591179616813,0.0698693633428596,0.00140272747046688,0.0871277440395071,0.00126329684317716,0.016146917633042,-0.0358263521176889,0.0066397157166076,0.0119924571366461,0.0149102399424361,0.010579245533906
2022-01-12,0.00270001628578864,0.0421120892731775,0.0643150047987461,0.0698292355336392,0.0130845167560631,0.0861594707092297,0.00335084115013573,0.0175887579048843,-0.0107194561099959,-0.00383819812839548,0.0026391371424106,0.00395787761987254,-0.00747235928991241
2022-01-13,-0.0138745224507497,0.0437980342606009,0.0653635492408045,0.0692125341048591,0.00604715493099484,0.0534734100254146,-0.0107542289895305,0.00275688818898767,0.0610583157895279,0.00884054596012529,-0.00340277134130051,-0.025334377896538,-0.00920943404351959
2022-01-14,0.000408919491484028,0.0409640335522319,0.0653639308717654,0.0687966809618193,-0.00902544907184777,0.0459388293871628,-0.00992467515458328,0.00246592535417145,-0.0155958527584659,-0.0152240635813055,-0.00288382915055596,0.00620315999076837,0.00140090280073846
2022-01-18,-0.0178683948971505,0.043804915839696,0.0676470449420494,0.0710177682136124,-0.0179145937403041,0.0243827470594355,-0.0266363302365208,-0.0156536631110082,0.075152650341261,-0.0141747912175889,-0.00165161826793181,-0.0252092669256703,-0.0307032807846488
2022-01-19,-0.0104377687539756,0.043741650701085,0.0684043441793686,0.071368099319885,-0.0176572256132965,0.00598493917338616,-0.0359483915624034,-0.0259642097819136,0.0233551594807686,0.00689937320340483,0.0157557506051385,-0.0110440461952157,-0.0163969588467641
2022-01-20,-0.0111296065228572,0.0438510495747651,0.069220845428781,0.072124253253587,-0.0180885387681077,-0.00904131311121459,-0.0458204091356715,-0.0366103483865546,0.0423139639374623,0.00614874166741419,-0.00250201125440785,-0.0130736139252292,-0.0182629815831392
2022-01-21,-0.0198260096850129,0.0447897036285886,0.0719818895837875,0.0747542187403257,-0.0541612738756315,-0.0310219441749578,-0.0621594652511245,-0.0550688956463689,0.0882661259598265,0.0118359647633133,-0.0032677719138059,-0.0281204291989381,-0.01890750021877
2022-01-24,0.0042376792493739,0.0438758392430457,0.0720513912180935,0.0748670594661625,-0.0595480357452158,-0.0258977763248034,-0.0554946008642269,-0.0506759189488132,0.0221662336239845,-0.00824943311332582,0.00547916068109444,0.00456751675485112,0.0227852884947932
2022-01-25,-0.0122840100793944,0.0451387875417606,0.0730790277064623,0.0756793803428136,-0.0767743699739423,-0.0429229628904322,-0.0635662657255834,-0.0616396932453185,0.00588489706873574,-0.00161613490688062,0.00319203457697803,-0.0234548153032055,-0.0134376680652863
2022-01-26,-0.00251199337295382,0.0429690108438932,0.073073560703599,0.0757157148210573,-0.0919415476701102,-0.0461825406363854,-0.0616898065436621,-0.0633200731136748,0.0190956022993163,-0.012167446508788,-0.0162985679043146,-0.00156563078276495,-0.0145390705837221
