"date","actual","logit_prob","rf_prob","xgb_prob","train_end_date","risk_score","risk_regime"
2022-11-21,0,0.426753791991532,0.236666666666667,0.196908041834831,2022-09-07,0.236666666666667,"Low"
2022-11-22,0,0.414168521290483,0.156666666666667,0.140195339918137,2022-09-07,0.156666666666667,"Low"
2022-11-23,0,0.427642070054882,0.16,0.171073213219643,2022-09-07,0.16,"Low"
2022-11-25,0,0.37050535772871,0.0866666666666667,0.0756218805909157,2022-09-07,0.0866666666666667,"Low"
2022-11-28,0,0.446621124568218,0.316666666666667,0.17718431353569,2022-09-07,0.316666666666667,"Low"
2022-11-29,0,0.234703590458644,0.14,0.0869218781590462,2022-09-07,0.14,"Low"
2022-11-30,0,0.284592027732141,0.28,0.128988102078438,2022-09-07,0.28,"Low"
2022-12-01,0,0.21660284041758,0.116666666666667,0.0562453679740429,2022-09-07,0.116666666666667,"Low"
2022-12-02,0,0.281266425458279,0.0966666666666667,0.0782782360911369,2022-09-07,0.0966666666666667,"Low"
2022-12-05,0,0.506701335385066,0.263333333333333,0.0785409137606621,2022-09-07,0.263333333333333,"Low"
2022-12-06,0,0.434964821532896,0.226666666666667,0.0947225242853165,2022-09-07,0.226666666666667,"Low"
2022-12-07,0,0.281349100831447,0.15,0.115968748927116,2022-12-06,0.15,"Low"
2022-12-08,0,0.433009072362607,0.0933333333333333,0.134164527058601,2022-12-06,0.0933333333333333,"Low"
2022-12-09,0,0.602509771043437,0.246666666666667,0.15851566195488,2022-12-06,0.246666666666667,"Low"
2022-12-12,0,0.176340326302029,0.206666666666667,0.101003378629684,2022-12-06,0.206666666666667,"Low"
2022-12-13,0,0.112158723776669,0.12,0.0411645844578743,2022-12-06,0.12,"Low"
2022-12-14,0,0.1204152163875,0.176666666666667,0.0900215804576874,2022-12-06,0.176666666666667,"Low"
2022-12-15,0,0.145014267319843,0.353333333333333,0.114568293094635,2022-12-06,0.353333333333333,"Medium"
2022-12-16,0,0.176127681277102,0.38,0.117028295993805,2022-12-06,0.38,"Medium"
2022-12-19,0,0.180332498744647,0.39,0.125501438975334,2022-12-06,0.39,"Medium"
2022-12-20,0,0.122798210250388,0.41,0.0893577858805656,2022-12-06,0.41,"Medium"
2022-12-21,0,0.0960675347771879,0.33,0.115303330123425,2022-12-06,0.33,"Low"
2022-12-22,0,0.0759302115613852,0.39,0.123915947973728,2022-12-06,0.39,"Medium"
2022-12-23,0,0.058407061285072,0.426666666666667,0.25225305557251,2022-12-06,0.426666666666667,"Medium"
2022-12-27,0,0.0505671513250649,0.406666666666667,0.242424070835114,2022-12-06,0.406666666666667,"Medium"
2022-12-28,0,0.0772918525895204,0.396666666666667,0.138401836156845,2022-12-06,0.396666666666667,"Medium"
2022-12-29,0,0.0436896745238892,0.46,0.371509552001953,2022-12-06,0.46,"Medium"
2022-12-30,0,0.023182272175251,0.476666666666667,0.317992269992828,2022-12-06,0.476666666666667,"Medium"
2023-01-03,0,0.0216585116297649,0.47,0.322047650814056,2022-12-06,0.47,"Medium"
2023-01-04,0,0.0331754956092617,0.563333333333333,0.368274182081223,2022-12-06,0.563333333333333,"Medium"
2023-01-05,0,0.0467841925115742,0.613333333333333,0.438613563776016,2022-12-06,0.613333333333333,"Medium"
2023-01-06,0,0.0301591150208697,0.383333333333333,0.257778018712997,2022-12-06,0.383333333333333,"Medium"
2023-01-09,0,0.0267164433151605,0.396666666666667,0.324771255254745,2022-12-06,0.396666666666667,"Medium"
2023-01-10,0,0.0215094999107533,0.323333333333333,0.224156096577644,2022-12-06,0.323333333333333,"Low"
2023-01-11,0,0.015511327214659,0.306666666666667,0.293904483318329,2022-12-06,0.306666666666667,"Low"
2023-01-12,0,0.00619198995958102,0.303333333333333,0.220774322748184,2022-12-06,0.303333333333333,"Low"
2023-01-13,0,0.0143332694723313,0.386666666666667,0.262629479169846,2022-12-06,0.386666666666667,"Medium"
2023-01-17,0,0.0130055054394737,0.263333333333333,0.211834371089935,2022-12-06,0.263333333333333,"Low"
2023-01-18,0,0.016754348612657,0.243333333333333,0.215609490871429,2022-12-06,0.243333333333333,"Low"
2023-01-19,0,0.026737580980548,0.183333333333333,0.197482347488403,2022-12-06,0.183333333333333,"Low"
2023-01-20,0,0.0382498604910367,0.26,0.224343463778496,2022-12-06,0.26,"Low"
2023-01-23,0,0.0271594534153644,0.313333333333333,0.321610152721405,2022-12-06,0.313333333333333,"Low"
2023-01-24,0,0.0219996859622348,0.17,0.304240554571152,2022-12-06,0.17,"Low"
2023-01-25,0,0.0358213580770125,0.143333333333333,0.184384003281593,2022-12-06,0.143333333333333,"Low"
2023-01-26,0,0.0657231247433574,0.176666666666667,0.184784308075905,2022-12-06,0.176666666666667,"Low"
2023-01-27,0,0.0522110008505427,0.176666666666667,0.162733152508736,2022-12-06,0.176666666666667,"Low"
2023-01-30,0,0.0564930204598178,0.236666666666667,0.186853215098381,2022-12-06,0.236666666666667,"Low"
2023-01-31,0,0.0576891160574995,0.18,0.200191259384155,2022-12-06,0.18,"Low"
2023-02-01,0,0.0510178078422283,0.196666666666667,0.171088993549347,2022-12-06,0.196666666666667,"Low"
2023-02-02,0,0.0975810071280619,0.36,0.214405849575996,2022-12-06,0.36,"Medium"
2023-02-03,0,0.0654815475453236,0.256666666666667,0.105700388550758,2022-12-06,0.256666666666667,"Low"
2023-02-06,0,0.0591589919520327,0.21,0.104260854423046,2022-12-06,0.21,"Low"
2023-02-07,0,0.0560679299104518,0.12,0.088082455098629,2022-12-06,0.12,"Low"
2023-02-08,0,0.0569393670849993,0.18,0.110626846551895,2022-12-06,0.18,"Low"
2023-02-09,0,0.0909320243407578,0.0466666666666667,0.0903721302747726,2022-12-06,0.0466666666666667,"Low"
2023-02-10,0,0.0499406167929994,0.1,0.0927969738841057,2022-12-06,0.1,"Low"
2023-02-13,0,0.139264184319062,0.04,0.0952345207333565,2022-12-06,0.04,"Low"
2023-02-14,0,0.16896532179775,0.0233333333333333,0.0765485465526581,2022-12-06,0.0233333333333333,"Low"
2023-02-15,0,0.177159141114555,0.0466666666666667,0.080072671175003,2022-12-06,0.0466666666666667,"Low"
2023-02-16,0,0.229910674799685,0.04,0.0927225947380066,2022-12-06,0.04,"Low"
2023-02-17,0,0.172836709717547,0.0933333333333333,0.101899951696396,2022-12-06,0.0933333333333333,"Low"
2023-02-21,0,0.262522250890758,0.0566666666666667,0.0828459337353706,2022-12-06,0.0566666666666667,"Low"
2023-02-22,0,0.163947188986957,0.0133333333333333,0.0815281122922897,2022-12-06,0.0133333333333333,"Low"
2023-02-23,0,0.150976348510188,0.04,0.0860659256577492,2022-12-06,0.04,"Low"
2023-02-24,0,0.250394531327924,0.0466666666666667,0.0872866809368134,2022-12-06,0.0466666666666667,"Low"
2023-02-27,0,0.189120889299,0.0533333333333333,0.0888843759894371,2022-12-06,0.0533333333333333,"Low"
2023-02-28,0,0.174508667230277,0.0466666666666667,0.0880775526165962,2022-12-06,0.0466666666666667,"Low"
2023-03-01,0,0.177019614245859,0.0433333333333333,0.0592922866344452,2022-12-06,0.0433333333333333,"Low"
2023-03-02,0,0.150201816745326,0.03,0.0509950928390026,2022-12-06,0.03,"Low"
2023-03-03,0,0.147155117114897,0.1,0.0696379765868187,2022-12-06,0.1,"Low"
2023-03-06,0,0.185708407961674,0.0433333333333333,0.0543329939246178,2022-12-06,0.0433333333333333,"Low"
2023-03-07,0,0.181291563378016,0.133333333333333,0.0707650482654572,2022-12-06,0.133333333333333,"Low"
2023-03-08,0,0.143998429706949,0.0366666666666667,0.0578492842614651,2022-12-06,0.0366666666666667,"Low"
2023-03-09,0,0.125427663895086,0.03,0.0519118681550026,2022-12-06,0.03,"Low"
2023-03-10,0,0.0894652571481383,0.04,0.110956527292728,2023-03-09,0.04,"Low"
2023-03-13,0,0.130348200888052,0.03,0.0700551867485046,2023-03-09,0.03,"Low"
2023-03-14,0,0.130072007186196,0.0333333333333333,0.0689545720815659,2023-03-09,0.0333333333333333,"Low"
2023-03-15,0,0.110627090593699,0.0766666666666667,0.147893369197845,2023-03-09,0.0766666666666667,"Low"
2023-03-16,0,0.117702298365834,0.0466666666666667,0.0666405260562897,2023-03-09,0.0466666666666667,"Low"
2023-03-17,0,0.0929533890833103,0.0933333333333333,0.126918539404869,2023-03-09,0.0933333333333333,"Low"
2023-03-20,0,0.0726875546983728,0.0166666666666667,0.0602408014237881,2023-03-09,0.0166666666666667,"Low"
2023-03-21,0,0.068229511108566,0.0166666666666667,0.0614258721470833,2023-03-09,0.0166666666666667,"Low"
2023-03-22,0,0.0542227000151282,0.0266666666666667,0.0434718951582909,2023-03-09,0.0266666666666667,"Low"
2023-03-23,0,0.0694915436311903,0.0566666666666667,0.0526636019349098,2023-03-09,0.0566666666666667,"Low"
2023-03-24,0,0.069143403633807,0.0166666666666667,0.0591520443558693,2023-03-09,0.0166666666666667,"Low"
2023-03-27,0,0.0695645290791924,0.06,0.0616005696356297,2023-03-09,0.06,"Low"
2023-03-28,0,0.0532828445442614,0.0333333333333333,0.0594635307788849,2023-03-09,0.0333333333333333,"Low"
2023-03-29,0,0.0678035302417335,0.05,0.062070868909359,2023-03-09,0.05,"Low"
2023-03-30,0,0.0495079950243866,0.0533333333333333,0.0682860165834427,2023-03-09,0.0533333333333333,"Low"
2023-03-31,0,0.0555251320018827,0.123333333333333,0.0686492174863815,2023-03-09,0.123333333333333,"Low"
2023-04-03,0,0.0361391147848023,0.0866666666666667,0.069479800760746,2023-03-09,0.0866666666666667,"Low"
2023-04-04,0,0.0374416947359956,0.06,0.0502048209309578,2023-03-09,0.06,"Low"
2023-04-05,0,0.0445458995141262,0.0166666666666667,0.0571891367435455,2023-03-09,0.0166666666666667,"Low"
2023-04-06,0,0.0464112081729727,0.0533333333333333,0.0720481351017952,2023-03-09,0.0533333333333333,"Low"
2023-04-10,0,0.0795754992081277,0.0433333333333333,0.0666389688849449,2023-03-09,0.0433333333333333,"Low"
2023-04-11,0,0.0620767549542765,0.0533333333333333,0.0478499606251717,2023-03-09,0.0533333333333333,"Low"
2023-04-12,0,0.0899327642805126,0.04,0.0485720932483673,2023-03-09,0.04,"Low"
2023-04-13,0,0.0928088523101349,0.06,0.0561048500239849,2023-03-09,0.06,"Low"
2023-04-14,0,0.141142252988648,0.0266666666666667,0.0461045429110527,2023-03-09,0.0266666666666667,"Low"
2023-04-17,0,0.093366740372537,0.0166666666666667,0.0534674599766731,2023-03-09,0.0166666666666667,"Low"
2023-04-18,0,0.0939101895581374,0.0266666666666667,0.0307328011840582,2023-03-09,0.0266666666666667,"Low"
2023-04-19,0,0.0791515218279143,0.0166666666666667,0.0229188818484545,2023-03-09,0.0166666666666667,"Low"
2023-04-20,0,0.0543845470489382,0.01,0.0203735828399658,2023-03-09,0.01,"Low"
2023-04-21,0,0.0971017184075645,0.00333333333333333,0.0185491684824228,2023-03-09,0.00333333333333333,"Low"
2023-04-24,0,0.0922874649562297,0.01,0.0181993264704943,2023-03-09,0.01,"Low"
2023-04-25,0,0.114046972921757,0.01,0.0176240764558315,2023-03-09,0.01,"Low"
2023-04-26,0,0.155913142419095,0.02,0.0186602883040905,2023-03-09,0.02,"Low"
2023-04-27,0,0.192243750687897,0.0466666666666667,0.0567580424249172,2023-03-09,0.0466666666666667,"Low"
2023-04-28,0,0.107084622118215,0.0133333333333333,0.0214514452964067,2023-03-09,0.0133333333333333,"Low"
2023-05-01,0,0.145004435696837,0.243333333333333,0.0224186535924673,2023-03-09,0.243333333333333,"Low"
2023-05-02,0,0.0954827565139495,0.01,0.021605322137475,2023-03-09,0.01,"Low"
2023-05-03,0,0.124146974936301,0.0133333333333333,0.0223684422671795,2023-03-09,0.0133333333333333,"Low"
2023-05-04,0,0.225913050373112,0.06,0.0417110733687878,2023-03-09,0.06,"Low"
2023-05-05,0,0.195152398595218,0.03,0.063306413590908,2023-03-09,0.03,"Low"
2023-05-08,0,0.182873851640394,0.02,0.0474062524735928,2023-03-09,0.02,"Low"
2023-05-09,0,0.18957277335692,0.00666666666666667,0.0382244661450386,2023-03-09,0.00666666666666667,"Low"
2023-05-10,0,0.161384879388641,0.01,0.0397920906543732,2023-03-09,0.01,"Low"
2023-05-11,0,0.169684850410085,0.01,0.0386812537908554,2023-03-09,0.01,"Low"
2023-05-12,0,0.150962011173709,0.01,0.0394090116024017,2023-03-09,0.01,"Low"
2023-05-15,0,0.163615949062198,0.0333333333333333,0.0410412214696407,2023-03-09,0.0333333333333333,"Low"
2023-05-16,0,0.21304675614717,0.00333333333333333,0.033348560333252,2023-03-09,0.00333333333333333,"Low"
2023-05-17,0,0.157709665762193,0.00666666666666667,0.0348539464175701,2023-03-09,0.00666666666666667,"Low"
2023-05-18,0,0.173652093089334,0.0266666666666667,0.0396821014583111,2023-03-09,0.0266666666666667,"Low"
2023-05-19,0,0.142209392518343,0.0133333333333333,0.0330887697637081,2023-03-09,0.0133333333333333,"Low"
2023-05-22,0,0.110150564467346,0,0.03490299731493,2023-03-09,0,"Low"
2023-05-23,0,0.104767827347241,0.0133333333333333,0.0346285924315453,2023-03-09,0.0133333333333333,"Low"
2023-05-24,0,0.170707393869539,0.00333333333333333,0.033348560333252,2023-03-09,0.00333333333333333,"Low"
2023-05-25,0,0.179630440766116,0.0433333333333333,0.0443377085030079,2023-03-09,0.0433333333333333,"Low"
2023-05-26,0,0.0916154901494576,0.03,0.04209890589118,2023-03-09,0.03,"Low"
2023-05-30,0,0.0666168889580268,0.00666666666666667,0.0249214060604572,2023-03-09,0.00666666666666667,"Low"
2023-05-31,0,0.067519346890991,0.00333333333333333,0.0227694660425186,2023-03-09,0.00333333333333333,"Low"
2023-06-01,0,0.0710389883892863,0,0.0248985718935728,2023-03-09,0,"Low"
2023-06-02,0,0.114700434748812,0.05,0.0411519296467304,2023-03-09,0.05,"Low"
2023-06-05,0,0.129148838497708,0.0533333333333333,0.0376111641526222,2023-03-09,0.0533333333333333,"Low"
2023-06-06,0,0.0536508999710513,0.0233333333333333,0.0270160250365734,2023-03-09,0.0233333333333333,"Low"
2023-06-07,0,0.0814566067865202,0.00333333333333333,0.0259210262447596,2023-03-09,0.00333333333333333,"Low"
2023-06-08,0,0.0636967347554107,0.0633333333333333,0.0276617184281349,2023-03-09,0.0633333333333333,"Low"
2023-06-09,0,0.0632471278968527,0.01,0.0244202613830566,2023-06-08,0.01,"Low"
2023-06-12,0,0.0601255985294756,0.02,0.0299085862934589,2023-06-08,0.02,"Low"
2023-06-13,0,0.0841036750444785,0.0166666666666667,0.0306286066770554,2023-06-08,0.0166666666666667,"Low"
2023-06-14,0,0.0634975331196175,0.0333333333333333,0.0244513005018234,2023-06-08,0.0333333333333333,"Low"
2023-06-15,0,0.0931412471283731,0.106666666666667,0.0662026926875114,2023-06-08,0.106666666666667,"Low"
2023-06-16,0,0.0706492545782523,0.05,0.0308760982006788,2023-06-08,0.05,"Low"
2023-06-20,0,0.0822439213836712,0.02,0.0225962828844786,2023-06-08,0.02,"Low"
2023-06-21,0,0.0930181344684891,0.0266666666666667,0.0237694550305605,2023-06-08,0.0266666666666667,"Low"
2023-06-22,0,0.123384672889911,0.0333333333333333,0.0224097035825253,2023-06-08,0.0333333333333333,"Low"
2023-06-23,0,0.0994084622163167,0.03,0.0247449688613415,2023-06-08,0.03,"Low"
2023-06-26,0,0.11433371394599,0.0533333333333333,0.0247449688613415,2023-06-08,0.0533333333333333,"Low"
2023-06-27,0,0.131142051066659,0.0266666666666667,0.035680141299963,2023-06-08,0.0266666666666667,"Low"
2023-06-28,0,0.0836300210899186,0.00333333333333333,0.0239193197339773,2023-06-08,0.00333333333333333,"Low"
2023-06-29,0,0.138514881206576,0.0166666666666667,0.0244202613830566,2023-06-08,0.0166666666666667,"Low"
2023-06-30,0,0.127335609894444,0.0566666666666667,0.0450713820755482,2023-06-08,0.0566666666666667,"Low"
2023-07-03,0,0.156572161602337,0.0133333333333333,0.0222991239279509,2023-06-08,0.0133333333333333,"Low"
2023-07-05,0,0.160393724176705,0,0.0232580490410328,2023-06-08,0,"Low"
2023-07-06,0,0.178847356988947,0,0.0209978558123112,2023-06-08,0,"Low"
2023-07-07,0,0.107967703081556,0.02,0.0216150004416704,2023-06-08,0.02,"Low"
2023-07-10,0,0.122579289703123,0.01,0.0207842607051134,2023-06-08,0.01,"Low"
2023-07-11,0,0.117961327633529,0.00666666666666667,0.0237694550305605,2023-06-08,0.00666666666666667,"Low"
2023-07-12,0,0.0940105036697207,0.03,0.0216518770903349,2023-06-08,0.03,"Low"
2023-07-13,0,0.104169827265271,0.0433333333333333,0.0301668234169483,2023-06-08,0.0433333333333333,"Low"
2023-07-14,0,0.135593592903983,0.0266666666666667,0.0232580490410328,2023-06-08,0.0266666666666667,"Low"
2023-07-17,0,0.112428840130741,0.01,0.0227894019335508,2023-06-08,0.01,"Low"
2023-07-18,0,0.0800651282345055,0.0166666666666667,0.0236494038254023,2023-06-08,0.0166666666666667,"Low"
2023-07-19,0,0.0885956454728613,0.03,0.0242127757519484,2023-06-08,0.03,"Low"
2023-07-20,0,0.110950093813258,0.0366666666666667,0.0232580490410328,2023-06-08,0.0366666666666667,"Low"
2023-07-21,0,0.104301155317696,0.0133333333333333,0.0222991239279509,2023-06-08,0.0133333333333333,"Low"
2023-07-24,0,0.10601941974603,0.00666666666666667,0.0222991239279509,2023-06-08,0.00666666666666667,"Low"
2023-07-25,0,0.106436577180371,0.00666666666666667,0.0222991239279509,2023-06-08,0.00666666666666667,"Low"
2023-07-26,0,0.0773221491371924,0.01,0.0215532816946507,2023-06-08,0.01,"Low"
2023-07-27,0,0.125821760663654,0.01,0.0221624542027712,2023-06-08,0.01,"Low"
2023-07-28,0,0.0998332523036432,0.0333333333333333,0.0364374630153179,2023-06-08,0.0333333333333333,"Low"
2023-07-31,0,0.107603803392273,0,0.0225962828844786,2023-06-08,0,"Low"
2023-08-01,0,0.135491828660316,0.0166666666666667,0.0222991239279509,2023-06-08,0.0166666666666667,"Low"
2023-08-02,0,0.128274018779289,0.06,0.0279189590364695,2023-06-08,0.06,"Low"
2023-08-03,0,0.118969341640407,0.09,0.0285010505467653,2023-06-08,0.09,"Low"
2023-08-04,0,0.0800002234355944,0.07,0.0271626021713018,2023-06-08,0.07,"Low"
2023-08-07,0,0.145572470483274,0.0866666666666667,0.0271903313696384,2023-06-08,0.0866666666666667,"Low"
2023-08-08,0,0.126361070359893,0.07,0.0284981727600098,2023-06-08,0.07,"Low"
2023-08-09,0,0.111794197682711,0.06,0.0284981727600098,2023-06-08,0.06,"Low"
2023-08-10,0,0.13838108326357,0.0733333333333333,0.028125636279583,2023-06-08,0.0733333333333333,"Low"
2023-08-11,0,0.0838479452066472,0.1,0.0271903313696384,2023-06-08,0.1,"Low"
2023-08-14,0,0.0982532449974478,0.106666666666667,0.0287402477115393,2023-06-08,0.106666666666667,"Low"
2023-08-15,0,0.110120436364333,0.03,0.0225238967686892,2023-06-08,0.03,"Low"
2023-08-16,0,0.090991182962467,0.04,0.0236369278281927,2023-06-08,0.04,"Low"
2023-08-17,0,0.107084530555812,0.0166666666666667,0.0214183926582336,2023-06-08,0.0166666666666667,"Low"
2023-08-18,0,0.0934448110965237,0.00333333333333333,0.0211606007069349,2023-06-08,0.00333333333333333,"Low"
2023-08-21,0,0.114474235299375,0.0866666666666667,0.0261786635965109,2023-06-08,0.0866666666666667,"Low"
2023-08-22,0,0.0793101555352007,0.00333333333333333,0.0205386783927679,2023-06-08,0.00333333333333333,"Low"
2023-08-23,0,0.048720511062545,0.173333333333333,0.0387898944318295,2023-06-08,0.173333333333333,"Low"
2023-08-24,0,0.0676324673251914,0.0233333333333333,0.0210791435092688,2023-06-08,0.0233333333333333,"Low"
2023-08-25,0,0.066913169473882,0.00666666666666667,0.0198505204170942,2023-06-08,0.00666666666666667,"Low"
2023-08-28,0,0.0622436400032503,0.0133333333333333,0.0198505204170942,2023-06-08,0.0133333333333333,"Low"
2023-08-29,0,0.0531427449013543,0.103333333333333,0.0370300486683846,2023-06-08,0.103333333333333,"Low"
2023-08-30,0,0.0490831166405155,0.106666666666667,0.031908892095089,2023-06-08,0.106666666666667,"Low"
2023-08-31,0,0.0577040998932738,0.00666666666666667,0.0193014200776815,2023-06-08,0.00666666666666667,"Low"
2023-09-01,0,0.0806610233316095,0.0133333333333333,0.0190467480570078,2023-06-08,0.0133333333333333,"Low"
2023-09-05,0,0.113480216328406,0.00333333333333333,0.0190467480570078,2023-06-08,0.00333333333333333,"Low"
2023-09-06,0,0.0750479984982328,0,0.0205386783927679,2023-06-08,0,"Low"
2023-09-07,0,0.0724469157553332,0.00666666666666667,0.0205386783927679,2023-06-08,0.00666666666666667,"Low"
2023-09-08,0,0.0785760647978372,0,0.0205386783927679,2023-06-08,0,"Low"
2023-09-11,0,0.0807422965746343,0,0.0163427256047726,2023-09-08,0,"Low"
2023-09-12,0,0.0819986918429518,0.00333333333333333,0.0166342966258526,2023-09-08,0.00333333333333333,"Low"
2023-09-13,0,0.0957206148894614,0.00333333333333333,0.0158619154244661,2023-09-08,0.00333333333333333,"Low"
2023-09-14,0,0.0918993962510649,0,0.0163427256047726,2023-09-08,0,"Low"
2023-09-15,0,0.128623196469159,0.01,0.0175356697291136,2023-09-08,0.01,"Low"
2023-09-18,0,0.128461265243191,0.0166666666666667,0.0176928546279669,2023-09-08,0.0166666666666667,"Low"
2023-09-19,0,0.140677407602502,0.0133333333333333,0.0173869766294956,2023-09-08,0.0133333333333333,"Low"
2023-09-20,0,0.122808285502154,0.01,0.0176205262541771,2023-09-08,0.01,"Low"
2023-09-21,0,0.219109282078416,0.0933333333333333,0.0206537749618292,2023-09-08,0.0933333333333333,"Low"
2023-09-22,0,0.117860068021319,0.00666666666666667,0.0167843177914619,2023-09-08,0.00666666666666667,"Low"
2023-09-25,0,0.161077965801246,0.0366666666666667,0.0164863578975201,2023-09-08,0.0366666666666667,"Low"
2023-09-26,0,0.181503451231249,0.0233333333333333,0.0260138027369976,2023-09-08,0.0233333333333333,"Low"
2023-09-27,0,0.140086466964243,0.0533333333333333,0.0260138027369976,2023-09-08,0.0533333333333333,"Low"
2023-09-28,0,0.101816082142429,0.0533333333333333,0.0287098418921232,2023-09-08,0.0533333333333333,"Low"
2023-09-29,0,0.138848333161503,0.0233333333333333,0.0252088736742735,2023-09-08,0.0233333333333333,"Low"
2023-10-02,0,0.168006187580281,0.0433333333333333,0.0259655434638262,2023-09-08,0.0433333333333333,"Low"
2023-10-03,0,0.164012317771224,0.0466666666666667,0.0282563865184784,2023-09-08,0.0466666666666667,"Low"
2023-10-04,0,0.0932064500084554,0.05,0.026143379509449,2023-09-08,0.05,"Low"
2023-10-05,0,0.0983524019716189,0.0333333333333333,0.0252088736742735,2023-09-08,0.0333333333333333,"Low"
2023-10-06,0,0.10797922968837,0.02,0.0473492443561554,2023-09-08,0.02,"Low"
2023-10-09,0,0.064134799791176,0.0266666666666667,0.0283566303551197,2023-09-08,0.0266666666666667,"Low"
2023-10-10,0,0.0866792271648307,0.00666666666666667,0.0333154015243053,2023-09-08,0.00666666666666667,"Low"
2023-10-11,0,0.0826458033546668,0.0533333333333333,0.0335344076156616,2023-09-08,0.0533333333333333,"Low"
2023-10-12,0,0.152305862127953,0.08,0.0333154015243053,2023-09-08,0.08,"Low"
2023-10-13,0,0.0737377919497435,0.0166666666666667,0.0263003706932068,2023-09-08,0.0166666666666667,"Low"
2023-10-16,0,0.105030570642915,0.103333333333333,0.0316233970224857,2023-09-08,0.103333333333333,"Low"
2023-10-17,0,0.109715980015908,0.0966666666666667,0.0259934347122908,2023-09-08,0.0966666666666667,"Low"
2023-10-18,0,0.117713539449411,0.06,0.0474280491471291,2023-09-08,0.06,"Low"
2023-10-19,0,0.146882157347225,0.16,0.0560887195169926,2023-09-08,0.16,"Low"
2023-10-20,0,0.135000955318652,0.166666666666667,0.0421666391193867,2023-09-08,0.166666666666667,"Low"
2023-10-23,0,0.152518644711189,0.183333333333333,0.030683932825923,2023-09-08,0.183333333333333,"Low"
2023-10-24,0,0.128893873464294,0.183333333333333,0.0429657436907291,2023-09-08,0.183333333333333,"Low"
2023-10-25,0,0.193481554442512,0.203333333333333,0.041455514729023,2023-09-08,0.203333333333333,"Low"
2023-10-26,0,0.155421247136429,0.163333333333333,0.0404599942266941,2023-09-08,0.163333333333333,"Low"
2023-10-27,0,0.219956202560656,0.153333333333333,0.0398515090346336,2023-09-08,0.153333333333333,"Low"
2023-10-30,0,0.202205529993127,0.203333333333333,0.0457291640341282,2023-09-08,0.203333333333333,"Low"
2023-10-31,0,0.162688547468512,0.206666666666667,0.0606373734772205,2023-09-08,0.206666666666667,"Low"
2023-11-01,0,0.148825104203634,0.216666666666667,0.0601846389472485,2023-09-08,0.216666666666667,"Low"
2023-11-02,0,0.110659604781841,0.163333333333333,0.0518638826906681,2023-09-08,0.163333333333333,"Low"
2023-11-03,0,0.129187489134361,0.23,0.05484639108181,2023-09-08,0.23,"Low"
2023-11-06,0,0.159088760069759,0.153333333333333,0.0492176860570908,2023-09-08,0.153333333333333,"Low"
2023-11-07,0,0.112736794292534,0.113333333333333,0.0482968240976334,2023-09-08,0.113333333333333,"Low"
2023-11-08,0,0.107252865920086,0.103333333333333,0.0440509356558323,2023-09-08,0.103333333333333,"Low"
2023-11-09,0,0.140158157787688,0.153333333333333,0.0492176860570908,2023-09-08,0.153333333333333,"Low"
2023-11-10,0,0.135195105114108,0.13,0.0429138876497746,2023-09-08,0.13,"Low"
2023-11-13,0,0.102929369867615,0.0233333333333333,0.0297687500715256,2023-09-08,0.0233333333333333,"Low"
2023-11-14,0,0.0556548356362989,0.133333333333333,0.0574583038687706,2023-09-08,0.133333333333333,"Low"
2023-11-15,0,0.087054571612884,0.116666666666667,0.0722395777702332,2023-09-08,0.116666666666667,"Low"
2023-11-16,0,0.0770165892025802,0.1,0.0454429462552071,2023-09-08,0.1,"Low"
2023-11-17,0,0.091677290401975,0.0933333333333333,0.0420885719358921,2023-09-08,0.0933333333333333,"Low"
2023-11-20,0,0.116983245706403,0.126666666666667,0.0675010234117508,2023-09-08,0.126666666666667,"Low"
2023-11-21,0,0.138462885354512,0.0766666666666667,0.0414302311837673,2023-09-08,0.0766666666666667,"Low"
2023-11-22,0,0.133294210797606,0.05,0.0430537387728691,2023-09-08,0.05,"Low"
2023-11-24,0,0.150502385742903,0.04,0.0428517386317253,2023-09-08,0.04,"Low"
2023-11-27,0,0.181103250201205,0.03,0.0353343822062016,2023-09-08,0.03,"Low"
2023-11-28,0,0.271330281060135,0.0266666666666667,0.0337324365973473,2023-09-08,0.0266666666666667,"Low"
2023-11-29,0,0.271505695489253,0.0166666666666667,0.0247492603957653,2023-09-08,0.0166666666666667,"Low"
2023-11-30,0,0.32586517141031,0.0133333333333333,0.0221361238509417,2023-09-08,0.0133333333333333,"Low"
2023-12-01,0,0.193922685673146,0.0166666666666667,0.0161548592150211,2023-09-08,0.0166666666666667,"Low"
2023-12-04,0,0.245750707915602,0.00666666666666667,0.0156669728457928,2023-09-08,0.00666666666666667,"Low"
2023-12-05,0,0.191721354038632,0.00333333333333333,0.0159430745989084,2023-09-08,0.00333333333333333,"Low"
2023-12-06,0,0.171161446930562,0,0.0159430745989084,2023-09-08,0,"Low"
2023-12-07,0,0.227576294836021,0,0.0161419715732336,2023-09-08,0,"Low"
2023-12-08,0,0.231852008357175,0,0.0160524100065231,2023-12-07,0,"Low"
2023-12-11,0,0.236477280626717,0.01,0.0134930834174156,2023-12-07,0.01,"Low"
2023-12-12,0,0.175588761052404,0,0.0133388405665755,2023-12-07,0,"Low"
2023-12-13,0,0.131979649784042,0.01,0.0167930219322443,2023-12-07,0.01,"Low"
2023-12-14,0,0.0856847117376799,0.00666666666666667,0.0172774996608496,2023-12-07,0.00666666666666667,"Low"
